cutsheet_url,pid,year,assessment,taxes
https://www.viewpoint.ca/cutsheet/202520106/1/149-Terrastone-Ridge-Dartmouth,40436800,2017,97000.00,
https://www.viewpoint.ca/cutsheet/202520106/1/149-Terrastone-Ridge-Dartmouth,40436800,2018,112000.00,
https://www.viewpoint.ca/cutsheet/202520106/1/149-Terrastone-Ridge-Dartmouth,40436800,2019,274300.00,
https://www.viewpoint.ca/cutsheet/202520106/1/149-Terrastone-Ridge-Dartmouth,40436800,2020,329300.00,
https://www.viewpoint.ca/cutsheet/202520106/1/149-Terrastone-Ridge-Dartmouth,40436800,2021,585500.00,
https://www.viewpoint.ca/cutsheet/202520106/1/149-Terrastone-Ridge-Dartmouth,40436800,2022,629800.00,
https://www.viewpoint.ca/cutsheet/202520106/1/149-Terrastone-Ridge-Dartmouth,40436800,2023,801800.00,
https://www.viewpoint.ca/cutsheet/202520106/1/149-Terrastone-Ridge-Dartmouth,40436800,2024,925000.00,
https://www.viewpoint.ca/cutsheet/202520106/1/149-Terrastone-Ridge-Dartmouth,40436800,2025,959100.00,
https://www.viewpoint.ca/cutsheet/202520106/1/149-Terrastone-Ridge-Dartmouth,40436800,2026,982600.00,
https://www.viewpoint.ca/cutsheet/202520105/1/151-Terrastone-Ridge-Dartmouth,41558941,2025,,
https://www.viewpoint.ca/cutsheet/202520105/1/151-Terrastone-Ridge-Dartmouth,41558941,2026,505500.00,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2008,180400,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2009,192400,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2010,208000,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2011,209500,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2012,227700,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2013,234900,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2014,255200,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2015,261100,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2016,259900,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2017,264000.00,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2018,265100.00,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2019,266400.00,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2020,265900.00,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2021,348400.00,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2022,352600.00,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2023,477100.00,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2024,527900.00,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2025,557000.00,
https://www.viewpoint.ca/cutsheet/202606400/1/157-Terrastone-Ridge-Dartmouth,00519595,2026,593300.00,
https://www.viewpoint.ca/cutsheet/202604814/1/161-Terrastone-Ridge-Ridge-Dartmouth,41562240,2026,,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2008,140100,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2009,149700,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2010,149000,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2011,161900,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2012,176300,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2013,188500,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2014,191700,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2015,196500,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2016,197800,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2017,199300.00,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2018,195600.00,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2019,194200.00,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2020,196200.00,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2021,200000.00,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2022,208600.00,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2023,270800.00,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2024,389400.00,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2025,403200.00,
https://www.viewpoint.ca/cutsheet/202604815/1/163-Terrastone-Ridge-Ridge-Dartmouth,40150377,2026,422600.00,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2008,140100,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2009,149700,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2010,149000,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2011,161900,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2012,176300,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2013,188500,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2014,191700,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2015,196500,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2016,197800,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2017,199300.00,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2018,195600.00,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2019,194200.00,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2020,196200.00,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2021,200000.00,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2022,208600.00,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2023,270800.00,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2024,389400.00,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2025,403200.00,
https://www.viewpoint.ca/cutsheet/202606070/1/1-Pearlgarden-Close-Dartmouth,40150377,2026,422600.00,
https://www.viewpoint.ca/cutsheet/202601578/1/2-Pearlgarden-Close-Dartmouth,41532672,2023,,
https://www.viewpoint.ca/cutsheet/202601578/1/2-Pearlgarden-Close-Dartmouth,41532672,2024,93000.00,
https://www.viewpoint.ca/cutsheet/202601578/1/2-Pearlgarden-Close-Dartmouth,41532672,2025,195000.00,
https://www.viewpoint.ca/cutsheet/202601578/1/2-Pearlgarden-Close-Dartmouth,41532672,2026,633100.00,
https://www.viewpoint.ca/cutsheet/202606243/1/5-Pearlgarden-Close-Dartmouth,41533142,2023,,
https://www.viewpoint.ca/cutsheet/202606243/1/5-Pearlgarden-Close-Dartmouth,41533142,2024,93000.00,
https://www.viewpoint.ca/cutsheet/202606243/1/5-Pearlgarden-Close-Dartmouth,41533142,2025,195000.00,
https://www.viewpoint.ca/cutsheet/202606243/1/5-Pearlgarden-Close-Dartmouth,41533142,2026,671000.00,
https://www.viewpoint.ca/cutsheet/202606266/1/6-Pearlgarden-Close-Close-Dartmouth,41532680,2023,,
https://www.viewpoint.ca/cutsheet/202606266/1/6-Pearlgarden-Close-Close-Dartmouth,41532680,2024,93000.00,
https://www.viewpoint.ca/cutsheet/202606266/1/6-Pearlgarden-Close-Close-Dartmouth,41532680,2025,195000.00,
https://www.viewpoint.ca/cutsheet/202606266/1/6-Pearlgarden-Close-Close-Dartmouth,41532680,2026,205000.00,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2008,140100,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2009,149700,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2010,149000,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2011,161900,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2012,176300,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2013,188500,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2014,191700,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2015,196500,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2016,197800,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2017,199300.00,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2018,195600.00,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2019,194200.00,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2020,196200.00,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2021,200000.00,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2022,208600.00,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2023,270800.00,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2024,389400.00,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2025,403200.00,
https://www.viewpoint.ca/cutsheet/202606268/1/10-Pearlgarden-Close-Close-Dartmouth,40150377,2026,422600.00,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2008,59000,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2009,63700,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2010,84000,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2011,88200,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2012,88200,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2013,97000,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2014,97000,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2015,97000,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2016,97000,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2017,97000.00,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2018,112000.00,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2019,274300.00,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2020,329300.00,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2021,585500.00,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2022,629800.00,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2023,801800.00,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2024,925000.00,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2025,959100.00,
https://www.viewpoint.ca/cutsheet/202603168/1/18-Pearlgarden-Close-Dartmouth,40436800,2026,982600.00,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2008,140100,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2009,149700,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2010,149000,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2011,161900,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2012,176300,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2013,188500,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2014,191700,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2015,196500,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2016,197800,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2017,199300.00,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2018,195600.00,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2019,194200.00,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2020,196200.00,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2021,200000.00,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2022,208600.00,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2023,270800.00,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2024,389400.00,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2025,403200.00,
https://www.viewpoint.ca/cutsheet/202606083/1/21-Pearlgarden-Close-Dartmouth,40150377,2026,422600.00,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2008,180400,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2009,192400,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2010,208000,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2011,209500,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2012,227700,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2013,234900,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2014,255200,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2015,261100,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2016,259900,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2017,264000.00,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2018,265100.00,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2019,266400.00,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2020,265900.00,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2021,348400.00,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2022,352600.00,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2023,477100.00,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2024,527900.00,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2025,557000.00,
https://www.viewpoint.ca/cutsheet/202601034/1/29-Pearlgarden-Close-Dartmouth,00519595,2026,593300.00,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2008,180400,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2009,192400,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2010,208000,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2011,209500,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2012,227700,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2013,234900,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2014,255200,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2015,261100,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2016,259900,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2017,264000.00,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2018,265100.00,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2019,266400.00,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2020,265900.00,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2021,348400.00,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2022,352600.00,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2023,477100.00,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2024,527900.00,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2025,557000.00,
https://www.viewpoint.ca/cutsheet/202601014/1/45-Pearlgarden-Close-Dartmouth,00519595,2026,593300.00,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2008,59000,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2009,63700,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2010,84000,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2011,88200,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2012,88200,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2013,97000,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2014,97000,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2015,97000,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2016,97000,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2017,97000.00,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2018,112000.00,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2019,274300.00,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2020,329300.00,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2021,585500.00,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2022,629800.00,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2023,801800.00,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2024,925000.00,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2025,959100.00,
https://www.viewpoint.ca/cutsheet/202605568/1/54-Pearlgarden-Close-Dartmouth,40436800,2026,982600.00,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2008,140100,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2009,149700,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2010,149000,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2011,161900,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2012,176300,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2013,188500,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2014,191700,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2015,196500,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2016,197800,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2017,199300.00,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2018,195600.00,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2019,194200.00,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2020,196200.00,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2021,200000.00,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2022,208600.00,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2023,270800.00,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2024,389400.00,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2025,403200.00,
https://www.viewpoint.ca/cutsheet/202524237/1/20-Gardenia-Way-Dartmouth,40150377,2026,422600.00,
https://www.viewpoint.ca/cutsheet/202601035/1/GW-29-Gardenia-Way-Dartmouth,41544628,2024,,
https://www.viewpoint.ca/cutsheet/202601035/1/GW-29-Gardenia-Way-Dartmouth,41544628,2025,195000.00,
https://www.viewpoint.ca/cutsheet/202601035/1/GW-29-Gardenia-Way-Dartmouth,41544628,2026,195000.00,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2008,59000,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2009,63700,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2010,84000,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2011,88200,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2012,88200,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2013,97000,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2014,97000,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2015,97000,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2016,97000,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2017,97000.00,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2018,112000.00,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2019,274300.00,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2020,329300.00,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2021,585500.00,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2022,629800.00,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2023,801800.00,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2024,925000.00,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2025,959100.00,
https://www.viewpoint.ca/cutsheet/202600858/1/GW-5-32-Gardenia-Way-Dartmouth,40436800,2026,982600.00,
https://www.viewpoint.ca/cutsheet/202600946/1/GW-7-42-Gardenia-Way-Dartmouth,41544404,2024,,
https://www.viewpoint.ca/cutsheet/202600946/1/GW-7-42-Gardenia-Way-Dartmouth,41544404,2025,195000.00,
https://www.viewpoint.ca/cutsheet/202600946/1/GW-7-42-Gardenia-Way-Dartmouth,41544404,2026,694800.00,
https://www.viewpoint.ca/cutsheet/202605469/1/48-Gardenia-Way-Dartmouth,40150377,2008,140100,
